send_date,email_type,email_id,email_name,article_or_site,title,blurb,is_advanced_manufacturing,position,link,clicks
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=stier%40ilstu.edu&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=stier%40ilstu.edu&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=rogerhayman%40comcast.net&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Your Manufacturing Weekly Newsletter Is Here 1b (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 1b (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-1b?ecid=ACsprvs_Rr_-XmhxWOANdVvCoF-BFTlBnt2cPnTZli6o2Bo89q3Pv9Or6gP_1Ei7DRsf8aX0ATOT&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Trump to Hit Eu With 25 Auto Tariff,Trump to Hit Eu With 25 Auto Tariff,,True,,https://www.advancedmanufacturing.org/industries/motorized-vehicle/trump-to-hit-eu-with-25-auto-tariff/article_c2255a18-6528-4f19-8a14-d02e47e24ab9.html?email=jfprudzki%40comcast.net&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Egyptair Takes Boeing 737 Max Delivery,EgyptAir Takes Boeing 737 Max Delivery,"EgyptAir Takes Boeing 737 Max Delivery The delivery of EgyptAir's first 737 Max marks an important step toward the airline's modernization goals and kicks off a new era for Egypt, the Boeing says. LEARN MORE",True,1,https://www.advancedmanufacturing.org/news-desk/egyptair-takes-boeing-737-max-delivery/article_37bce42f-2633-4496-a174-ce261a32dd71.html?email=jfprudzki%40comcast.net&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=mduffield%40ultimatewireforms.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=jhoward47%40cox.net&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=duane.jarvis%40parker.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Trump to Hit Eu With 25 Auto Tariff,Trump to Hit Eu With 25 Auto Tariff,,True,,https://www.advancedmanufacturing.org/industries/motorized-vehicle/trump-to-hit-eu-with-25-auto-tariff/article_c2255a18-6528-4f19-8a14-d02e47e24ab9.html?email=duane.jarvis%40parker.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Egyptair Takes Boeing 737 Max Delivery,EgyptAir Takes Boeing 737 Max Delivery,"EgyptAir Takes Boeing 737 Max Delivery The delivery of EgyptAir's first 737 Max marks an important step toward the airline's modernization goals and kicks off a new era for Egypt, the Boeing says. LEARN MORE",True,1,https://www.advancedmanufacturing.org/news-desk/egyptair-takes-boeing-737-max-delivery/article_37bce42f-2633-4496-a174-ce261a32dd71.html?email=duane.jarvis%40parker.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=wildbuff%40icloud.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=ktobin%40weber.edu&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Your Manufacturing Weekly Newsletter Is Here 1b (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 1b (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-1b?ecid=ACsprvvMGNPrEYW2xFCFMhDhKCX7JI-rJUHRCFHXitFvlwkxJiOpWXqDReB7AAw0gEOxi6QnPoHW&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Egyptair Takes Boeing 737 Max Delivery,EgyptAir Takes Boeing 737 Max Delivery,"EgyptAir Takes Boeing 737 Max Delivery The delivery of EgyptAir's first 737 Max marks an important step toward the airline's modernization goals and kicks off a new era for Egypt, the Boeing says. LEARN MORE",True,1,https://www.advancedmanufacturing.org/news-desk/egyptair-takes-boeing-737-max-delivery/article_37bce42f-2633-4496-a174-ce261a32dd71.html?email=stefann%40westinghouse.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=ktobin%40weber.edu&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=gbarger%40h-htube.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=tyler.corbo%40fairwinds-tech.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Egyptair Takes Boeing 737 Max Delivery,EgyptAir Takes Boeing 737 Max Delivery,"EgyptAir Takes Boeing 737 Max Delivery The delivery of EgyptAir's first 737 Max marks an important step toward the airline's modernization goals and kicks off a new era for Egypt, the Boeing says. LEARN MORE",True,1,https://www.advancedmanufacturing.org/news-desk/egyptair-takes-boeing-737-max-delivery/article_37bce42f-2633-4496-a174-ce261a32dd71.html?email=jvolcsko%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=john.mcgee%40l3harris.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Live,The Role of AM in Healthcare,"The Role of AM in Healthcare Jason Rolland, PhD, chief technology officer at Carbon, discusses the growing role of additive manufacturing in healthcare and where he thinks the technology will go in the future. WATCH NOW",True,14,https://www.advancedmanufacturing.org/live/?email=wakefieldv%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=sjordan%40skuldllc.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=matt.ochs%40xerox.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=chinellatovito%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=jfalater%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Egyptair Takes Boeing 737 Max Delivery,EgyptAir Takes Boeing 737 Max Delivery,"EgyptAir Takes Boeing 737 Max Delivery The delivery of EgyptAir's first 737 Max marks an important step toward the airline's modernization goals and kicks off a new era for Egypt, the Boeing says. LEARN MORE",True,1,https://www.advancedmanufacturing.org/news-desk/egyptair-takes-boeing-737-max-delivery/article_37bce42f-2633-4496-a174-ce261a32dd71.html?email=bbethelmy%40manconinc.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Your Manufacturing Weekly Newsletter Is Here 1b (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 1b (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-1b?ecid=ACsprvtH0LHwcoyAUzd1FTd6H6AGaPCtfkkBSIzJjpTvamOuZ7laVg0FEh_h8L3xqchEQmCYE_yy&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=tdabney%40sterlingblower.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=wombazzie007%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Trump to Hit Eu With 25 Auto Tariff,Trump to Hit Eu With 25 Auto Tariff,,True,,https://www.advancedmanufacturing.org/industries/motorized-vehicle/trump-to-hit-eu-with-25-auto-tariff/article_c2255a18-6528-4f19-8a14-d02e47e24ab9.html?email=wombazzie007%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=julia.vossos%40kpff.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Live,The Role of AM in Healthcare,"The Role of AM in Healthcare Jason Rolland, PhD, chief technology officer at Carbon, discusses the growing role of additive manufacturing in healthcare and where he thinks the technology will go in the future. WATCH NOW",True,14,https://www.advancedmanufacturing.org/live/?email=dlong%40watlow.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Tesla Ends Production of Model S X Electric Vehicles,"Tesla Halts Model S, X","Tesla Halts Model S, X Production",True,8,https://www.advancedmanufacturing.org/industries/motorized-vehicle/tesla-ends-production-of-model-s-x-electric-vehicles/article_89f78e11-f90e-494e-9f64-ebd370c881fa.html?email=kzech%40kinematicsmfg.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Trump to Hit Eu With 25 Auto Tariff,Trump to Hit Eu With 25 Auto Tariff,,True,,https://www.advancedmanufacturing.org/industries/motorized-vehicle/trump-to-hit-eu-with-25-auto-tariff/article_c2255a18-6528-4f19-8a14-d02e47e24ab9.html?email=julia.vossos%40kpff.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,W2oy3qnnr8x (app.webinar.net),Upcoming Webinar,Upcoming Webinar Accelerate Your FAI Process by 90% - Without Sacrificing Accuracy,False,15,https://app.webinar.net/w2Oy3qNnr8x?mcc=MWNewsletter&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
2026-05-19,Newsletter,212807590671,(A) (A) MW 5/19/26,Live,The Role of AM in Healthcare,"The Role of AM in Healthcare Jason Rolland, PhD, chief technology officer at Carbon, discusses the growing role of additive manufacturing in healthcare and where he thinks the technology will go in the future. WATCH NOW",True,14,https://www.advancedmanufacturing.org/live/?email=nick.leone%40ncdmm.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=419470936&utm_content=419470934&utm_source=hs_email,1
